Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2018,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,H41,Liabilities structure,Financial ratios,42,"ANZSIC06 groups A042, A051, and A052"
2018,Level 1,AA,"Agriculture, Forestry and Fishing",Percentage,H36,Current ratio,Financial ratios,114,ANZSIC06 division A
2018,Level 1,AA,"Agriculture, Forestry and Fishing",Percentage,H37,Quick ratio,Financial ratios,65,ANZSIC06 division A
2018,Level 1,AA,"Agriculture, Forestry and Fishing",Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 division A
2018,Level 1,AA,"Agriculture, Forestry and Fishing",Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 division A
2018,Level 1,AA,"Agriculture, Forestry and Fishing",Percentage,H41,Liabilities structure,Financial ratios,47,ANZSIC06 division A
2018,Level 1,BB,Mining,Percentage,H36,Current ratio,Financial ratios,118,ANZSIC06 division B
2018,Level 1,BB,Mining,Percentage,H37,Quick ratio,Financial ratios,111,ANZSIC06 division B
2018,Level 1,BB,Mining,Percentage,H39,Return on equity,Financial ratios,63,ANZSIC06 division B
2018,Level 1,BB,Mining,Percentage,H40,Return on total assets,Financial ratios,17,ANZSIC06 division B
2018,Level 1,BB,Mining,Percentage,H41,Liabilities structure,Financial ratios,28,ANZSIC06 division B
2018,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,164,ANZSIC06 groups C121 and C122
2018,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,88,ANZSIC06 groups C121 and C122
2018,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,ANZSIC06 groups C121 and C122
2018,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,12,ANZSIC06 groups C121 and C122
2018,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C121 and C122
2018,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,48,ANZSIC06 groups C121 and C122
2018,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,164,ANZSIC06 groups C121 and C122
2018,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,88,ANZSIC06 groups C121 and C122
2018,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,ANZSIC06 groups C121 and C122
2018,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,12,ANZSIC06 groups C121 and C122
2018,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C121 and C122
2018,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,48,ANZSIC06 groups C121 and C122
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H36,Current ratio,Financial ratios,154,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H37,Quick ratio,Financial ratios,95,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H39,Return on equity,Financial ratios,13,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,"ANZSIC06 groups C131, C132, and C133"
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,154,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,78,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,44,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups C134 and C135
2018,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 groups C134 and C135
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,154,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,91,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,36,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,15,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,7,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,42,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,137,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,93,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,16,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups C141 and C149
2018,Level 4,CC311,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,45,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,137,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,93,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,16,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups C141 and C149
2018,Level 3,CC31,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,45,ANZSIC06 groups C141 and C149
2018,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H36,Current ratio,Financial ratios,200,ANZSIC06 groups C151 and C152
2018,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H37,Quick ratio,Financial ratios,148,ANZSIC06 groups C151 and C152
2018,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 groups C151 and C152
2018,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H39,Return on equity,Financial ratios,9,ANZSIC06 groups C151 and C152
2018,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C151 and C152
2018,Level 4,CC321,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,68,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H36,Current ratio,Financial ratios,200,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H37,Quick ratio,Financial ratios,148,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H39,Return on equity,Financial ratios,9,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C151 and C152
2018,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,68,ANZSIC06 groups C151 and C152
2018,Level 4,CC411,Printing,Percentage,H36,Current ratio,Financial ratios,113,ANZSIC06 groups C161 and C162
2018,Level 4,CC411,Printing,Percentage,H37,Quick ratio,Financial ratios,87,ANZSIC06 groups C161 and C162
2018,Level 4,CC411,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,ANZSIC06 groups C161 and C162
2018,Level 4,CC411,Printing,Percentage,H39,Return on equity,Financial ratios,38,ANZSIC06 groups C161 and C162
2018,Level 4,CC411,Printing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C161 and C162
2018,Level 4,CC411,Printing,Percentage,H41,Liabilities structure,Financial ratios,26,ANZSIC06 groups C161 and C162
2018,Level 3,CC41,Printing,Percentage,H36,Current ratio,Financial ratios,113,ANZSIC06 groups C161 and C162
2018,Level 3,CC41,Printing,Percentage,H37,Quick ratio,Financial ratios,87,ANZSIC06 groups C161 and C162
2018,Level 3,CC41,Printing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,ANZSIC06 groups C161 and C162
2018,Level 3,CC41,Printing,Percentage,H39,Return on equity,Financial ratios,38,ANZSIC06 groups C161 and C162
2018,Level 3,CC41,Printing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C161 and C162
2018,Level 3,CC41,Printing,Percentage,H41,Liabilities structure,Financial ratios,26,ANZSIC06 groups C161 and C162
2018,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,115,ANZSIC06 group C170
2018,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,65,ANZSIC06 group C170
2018,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,13,ANZSIC06 group C170
2018,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,C,ANZSIC06 group C170
2018,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,15,ANZSIC06 group C170
2018,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,C,ANZSIC06 group C170
2018,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,115,ANZSIC06 group C170
2018,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,65,ANZSIC06 group C170
2018,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,13,ANZSIC06 group C170
2018,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,C,ANZSIC06 group C170
2018,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,15,ANZSIC06 group C170
2018,Level 3,CC51,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,C,ANZSIC06 group C170
2018,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H36,Current ratio,Financial ratios,210,ANZSIC06 groups C181 and C182
2018,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H37,Quick ratio,Financial ratios,171,ANZSIC06 groups C181 and C182
2018,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H39,Return on equity,Financial ratios,47,ANZSIC06 groups C181 and C182
2018,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H40,Return on total assets,Financial ratios,14,ANZSIC06 groups C181 and C182
2018,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,29,ANZSIC06 groups C181 and C182
2018,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H36,Current ratio,Financial ratios,168,ANZSIC06 group C183
2018,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H37,Quick ratio,Financial ratios,82,ANZSIC06 group C183
2018,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 group C183
2018,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 group C183
2018,Level 4,CC522,Fertiliser and Pesticide Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,70,ANZSIC06 group C183
2018,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H36,Current ratio,Financial ratios,152,"ANZSIC06 groups C184, C185, and C189"
2018,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H37,Quick ratio,Financial ratios,97,"ANZSIC06 groups C184, C185, and C189"
2018,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,34,"ANZSIC06 groups C184, C185, and C189"
2018,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H39,Return on equity,Financial ratios,18,"ANZSIC06 groups C184, C185, and C189"
2018,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C184, C185, and C189"
2018,Level 4,CC523,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,48,"ANZSIC06 groups C184, C185, and C189"
2018,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,173,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2018,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,114,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2018,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2018,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,21,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2018,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2018,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,48,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2018,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,122,ANZSIC06 groups C191 and C192
2018,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,82,ANZSIC06 groups C191 and C192
2018,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,39,ANZSIC06 groups C191 and C192
2018,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,23,ANZSIC06 groups C191 and C192
2018,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 groups C191 and C192
2018,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,48,ANZSIC06 groups C191 and C192
2018,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,122,ANZSIC06 groups C191 and C192
2018,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,82,ANZSIC06 groups C191 and C192
2018,Level 3,CC53,Polymer Product and Rubber Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,39,ANZSIC06 groups C191 and C192
